Timestamp,SourceNode,DestinationNode,PreviousHop,IdMessage,HopNumber,GeneratedDate
05:46:11,09:0B:A1:39:54:D8,20:0D:35:60:42:75,F4:CB:52:73:DD:23,2,1,Mon Jan 08 05:27:32 GMT+01:00 2024
05:46:21,F4:60:E2:DB:73:29,F4:60:E2:DB:73:29,F4:60:E2:DB:73:29,26869696000,1,Mon Jan 08 05:45:07 GMT+01:00 2024
05:46:21,09:0B:A1:39:54:D8,20:0D:35:60:42:75,F4:60:E2:DB:73:29,2,1,Mon Jan 08 05:28:35 GMT+01:00 2024
05:46:33,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,26869696001,1,Mon Jan 08 05:46:07 GMT+01:00 2024
05:48:36,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,3541193700,1,Mon Jan 08 05:45:07 GMT+01:00 2024
05:48:36,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,3541193701,1,Mon Jan 08 05:46:07 GMT+01:00 2024
05:48:36,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,3541193702,1,Mon Jan 08 05:47:07 GMT+01:00 2024
05:48:36,09:0B:A1:39:54:D8,20:0D:35:60:42:75,20:34:FB:ED:94:5D,2,1,Mon Jan 08 05:25:17 GMT+01:00 2024
05:50:11,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,26915409884,1,Mon Jan 08 05:49:35 GMT+01:00 2024
05:50:11,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,26915409882,1,Mon Jan 08 05:47:35 GMT+01:00 2024
05:50:11,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,26915409883,1,Mon Jan 08 05:48:35 GMT+01:00 2024
05:50:11,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,F4:CB:52:73:DD:23,26869696002,1,Mon Jan 08 05:47:07 GMT+01:00 2024
05:50:35,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,26915409885,1,Mon Jan 08 05:50:35 GMT+01:00 2024
05:51:25,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,26915409886,1,Mon Jan 08 05:51:35 GMT+01:00 2024
05:52:32,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,26915409887,1,Mon Jan 08 05:52:35 GMT+01:00 2024
05:53:18,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,26915409888,1,Mon Jan 08 05:53:35 GMT+01:00 2024
05:55:28,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,F4:60:E2:DB:73:29,3541193707,1,Mon Jan 08 05:52:07 GMT+01:00 2024
05:55:28,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,26869696006,1,Mon Jan 08 05:51:07 GMT+01:00 2024
05:55:28,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,26869696007,1,Mon Jan 08 05:52:07 GMT+01:00 2024
05:55:28,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,26869696008,1,Mon Jan 08 05:53:07 GMT+01:00 2024
