Timestamp,SourceNode,ContactedNode,ContactLength
Fri Jan 05 18:49:29 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,4513
Fri Jan 05 18:49:29 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,6624
Fri Jan 05 18:49:36 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,26
Fri Jan 05 18:49:39 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,5470
Fri Jan 05 18:49:41 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,38
Fri Jan 05 18:49:55 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,13
Fri Jan 05 18:49:57 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,2310
Fri Jan 05 18:49:59 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,4890
Fri Jan 05 18:50:01 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,1045
Fri Jan 05 18:50:08 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,4823
Fri Jan 05 18:50:10 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,435
Fri Jan 05 18:50:13 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,1199
Fri Jan 05 18:50:13 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,22593
Fri Jan 05 18:50:15 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,1857
Fri Jan 05 18:50:19 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,6153
Fri Jan 05 18:50:26 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,11
Fri Jan 05 18:50:28 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,489
Fri Jan 05 18:50:28 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,4093
Fri Jan 05 18:50:30 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,65
Fri Jan 05 18:50:34 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,7893
Fri Jan 05 18:50:42 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,29
Fri Jan 05 18:50:44 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,5178
Fri Jan 05 18:50:57 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,2029
Fri Jan 05 18:51:17 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,5260
Fri Jan 05 18:51:23 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,4240
Fri Jan 05 18:51:48 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,34
Fri Jan 05 18:51:50 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,300
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,46
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,33
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,53
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,99
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,30
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,145
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,15
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,15
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,51
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,82
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,134
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,67
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,50
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,32
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,97
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,132
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,20
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,103
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,59
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,75
Fri Jan 05 19:05:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,23
