Timestamp,SourceNode,DestinationNode,ConnectedNode,IdMessage,HopNumber,Latency,GeneratedDate
06:39:42,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,35411937016,1,125067,Mon Jan 08 06:37:37 GMT+01:00 2024
06:39:42,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,3541193709,1,160184,Mon Jan 08 06:37:02 GMT+01:00 2024
06:39:42,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,3541193706,1,175233,Mon Jan 08 06:36:47 GMT+01:00 2024
06:39:42,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,3541193703,1,190305,Mon Jan 08 06:36:32 GMT+01:00 2024
06:39:42,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,26915409882,0,167115,Mon Jan 08 06:36:55 GMT+01:00 2024
06:39:42,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,269154098819,0,81848,Mon Jan 08 06:38:20 GMT+01:00 2024
06:39:42,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,35411937014,1,135232,Mon Jan 08 06:37:27 GMT+01:00 2024
06:39:42,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,269154098817,0,91974,Mon Jan 08 06:38:10 GMT+01:00 2024
06:39:42,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,3541193707,1,170367,Mon Jan 08 06:36:52 GMT+01:00 2024
06:39:47,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,35411937016,1,130253,Mon Jan 08 06:37:37 GMT+01:00 2024
06:39:47,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,5296674019,0,107579,Mon Jan 08 06:38:00 GMT+01:00 2024
06:39:47,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,3541193709,1,165375,Mon Jan 08 06:37:02 GMT+01:00 2024
06:39:47,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,3541193706,1,180450,Mon Jan 08 06:36:47 GMT+01:00 2024
06:39:47,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,5296674010,0,152784,Mon Jan 08 06:37:14 GMT+01:00 2024
06:39:47,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,529667406,0,172900,Mon Jan 08 06:36:54 GMT+01:00 2024
06:39:48,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,529667407,0,168095,Mon Jan 08 06:36:59 GMT+01:00 2024
06:39:48,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,529667404,0,183226,Mon Jan 08 06:36:44 GMT+01:00 2024
06:39:48,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,5296674017,0,117996,Mon Jan 08 06:37:50 GMT+01:00 2024
