Timestamp,SourceNode,ContactedNode
Mon Jan 08 05:44:22 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B
Mon Jan 08 05:44:23 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29
Mon Jan 08 05:44:29 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29
Mon Jan 08 05:44:34 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B
Mon Jan 08 05:44:47 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B
Mon Jan 08 05:44:54 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23
Mon Jan 08 05:44:56 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B
Mon Jan 08 05:44:58 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB
Mon Jan 08 05:45:04 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29
Mon Jan 08 05:45:23 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23
Mon Jan 08 05:46:00 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29
Mon Jan 08 05:46:00 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB
Mon Jan 08 05:46:09 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B
Mon Jan 08 05:46:12 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB
Mon Jan 08 05:46:14 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23
Mon Jan 08 05:46:15 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29
Mon Jan 08 05:46:27 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB
Mon Jan 08 05:46:30 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29
Mon Jan 08 05:46:48 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B
Mon Jan 08 05:47:03 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B
Mon Jan 08 05:47:20 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B
Mon Jan 08 05:47:21 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23
Mon Jan 08 05:47:24 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29
Mon Jan 08 05:47:33 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B
