Timestamp,SourceNode,DestinationNode,ConnectedNode,IdMessage,HopNumber,Latency,GeneratedDate
05:48:31,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,529667402,0,79934,Mon Jan 08 05:47:11 GMT+01:00 2024
05:48:31,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,529667401,0,139988,Mon Jan 08 05:46:11 GMT+01:00 2024
05:55:09,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,26869696006,0,241779,Mon Jan 08 05:51:07 GMT+01:00 2024
05:55:09,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,26869696008,0,121759,Mon Jan 08 05:53:07 GMT+01:00 2024
05:55:09,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,26869696009,0,61755,Mon Jan 08 05:54:07 GMT+01:00 2024
05:55:47,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,26915409883,1,431760,Mon Jan 08 05:48:35 GMT+01:00 2024
05:55:47,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,26915409884,1,371782,Mon Jan 08 05:49:35 GMT+01:00 2024
05:55:47,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,529667407,0,215999,Mon Jan 08 05:52:11 GMT+01:00 2024
05:55:47,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,268696960010,1,39810,Mon Jan 08 05:55:07 GMT+01:00 2024
05:55:47,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,529667406,0,276119,Mon Jan 08 05:51:11 GMT+01:00 2024
05:56:23,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,5296674011,0,12098,Mon Jan 08 05:56:11 GMT+01:00 2024
05:56:24,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,26915409889,0,108950,Mon Jan 08 05:54:35 GMT+01:00 2024
05:58:40,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,269154098813,0,-23660,Mon Jan 08 05:59:03 GMT+01:00 2024
