Timestamp,SourceNode,ContactedNode,ContactLength
Sun Jan 07 18:20:49 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,11
Sun Jan 07 18:20:49 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,10467
Sun Jan 07 18:20:53 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,5072
Sun Jan 07 18:20:59 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,2080
Sun Jan 07 18:21:04 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,6817
Sun Jan 07 18:21:05 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,2143
Sun Jan 07 18:21:10 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,5007
Sun Jan 07 18:21:20 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,7
Sun Jan 07 18:21:20 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,8927
Sun Jan 07 18:21:25 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,17213
Sun Jan 07 18:21:32 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,10105
Sun Jan 07 18:21:34 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,9386
Sun Jan 07 18:21:39 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,6040
Sun Jan 07 18:21:47 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,21613
Sun Jan 07 18:21:48 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,7152
Sun Jan 07 18:21:53 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,11825
Sun Jan 07 18:22:17 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,6514
Sun Jan 07 18:22:18 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,27274
Sun Jan 07 18:22:19 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,23997
Sun Jan 07 18:22:26 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,38726
Sun Jan 07 18:22:32 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,6726
Sun Jan 07 18:22:34 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,7411
Sun Jan 07 18:22:40 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,7624
Sun Jan 07 18:22:43 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,8625
Sun Jan 07 18:22:51 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,3
Sun Jan 07 18:22:51 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,10303
Sun Jan 07 18:22:51 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,18699
Sun Jan 07 18:22:53 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,7111
Sun Jan 07 18:22:54 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,3
Sun Jan 07 18:22:55 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,19878
Sun Jan 07 18:22:58 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,2011
Sun Jan 07 18:23:06 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,5276
Sun Jan 07 18:23:07 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,2508
Sun Jan 07 18:23:10 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,4219
Sun Jan 07 18:23:15 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,3879
Sun Jan 07 18:23:20 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,8958
Sun Jan 07 18:23:21 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,19330
Sun Jan 07 18:23:22 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,4219
Sun Jan 07 18:23:24 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,3
Sun Jan 07 18:23:32 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,6232
Sun Jan 07 18:23:40 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,7485
Sun Jan 07 18:23:43 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,2214
Sun Jan 07 18:23:44 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,20073
Sun Jan 07 18:23:52 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,2
Sun Jan 07 18:23:53 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,5302
Sun Jan 07 18:23:55 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,35139
Sun Jan 07 18:23:56 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,2299
Sun Jan 07 18:23:56 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,4598
Sun Jan 07 18:24:02 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,5747
Sun Jan 07 18:24:10 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,8274
Sun Jan 07 18:24:23 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,12881
Sun Jan 07 18:24:27 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,62319
Sun Jan 07 18:24:36 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,32353
Sun Jan 07 18:24:39 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,2748
Sun Jan 07 18:24:40 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,1447
Sun Jan 07 18:24:48 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,6815
Sun Jan 07 18:25:00 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,16
Sun Jan 07 18:25:00 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,3
Sun Jan 07 18:25:01 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,3
Sun Jan 07 18:25:04 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,3
Sun Jan 07 18:25:04 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,3
Sun Jan 07 18:25:06 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,8
Sun Jan 07 18:25:07 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,3
Sun Jan 07 18:25:08 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,4
Sun Jan 07 18:25:11 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,8
Sun Jan 07 18:25:12 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,4
Sun Jan 07 18:25:12 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,9
Sun Jan 07 18:25:13 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,5
Sun Jan 07 18:25:13 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,6
Sun Jan 07 18:25:13 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,14
Sun Jan 07 18:25:14 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,5378
Sun Jan 07 18:25:15 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,8
Sun Jan 07 18:25:18 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,4
Sun Jan 07 18:25:21 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,14
Sun Jan 07 18:25:21 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,8
Sun Jan 07 18:25:39 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,8701
Sun Jan 07 18:25:45 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,3
Sun Jan 07 18:25:45 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,16382
Sun Jan 07 18:25:47 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,2576
Sun Jan 07 18:25:51 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,4628
Sun Jan 07 18:25:53 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,1390
Sun Jan 07 18:25:58 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,4935
Sun Jan 07 18:26:00 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,1361
Sun Jan 07 18:26:02 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,29290
Sun Jan 07 18:26:06 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,5157
Sun Jan 07 18:26:10 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,8826
Sun Jan 07 18:26:15 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,10241
Sun Jan 07 18:26:22 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,8
Sun Jan 07 18:26:23 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,10565
Sun Jan 07 18:26:24 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,8687
Sun Jan 07 18:26:26 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,8
Sun Jan 07 18:26:28 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,5
Sun Jan 07 18:26:33 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,9349
Sun Jan 07 18:26:39 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,22019
Sun Jan 07 18:26:51 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,29631
Sun Jan 07 18:27:02 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,36487
Sun Jan 07 18:27:09 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,43205
Sun Jan 07 18:27:11 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,42870
Sun Jan 07 18:27:11 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,36697
Sun Jan 07 18:27:12 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,37608
Sun Jan 07 18:27:13 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,29463
Sun Jan 07 18:27:18 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,4948
Sun Jan 07 18:27:18 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,19626
Sun Jan 07 18:27:18 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,2193
Sun Jan 07 18:27:20 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,1144
Sun Jan 07 18:27:23 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,5140
Sun Jan 07 18:27:25 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,3813
Sun Jan 07 18:27:27 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,4251
Sun Jan 07 18:27:31 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,6689
Sun Jan 07 18:27:35 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,8370
Sun Jan 07 18:27:40 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,8214
Sun Jan 07 18:27:44 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,18525
Sun Jan 07 18:27:45 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,9444
Sun Jan 07 18:27:50 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,4332
Sun Jan 07 18:27:51 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,5340
Sun Jan 07 18:27:53 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,7164
Sun Jan 07 18:27:58 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,5935
Sun Jan 07 18:28:01 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,10320
Sun Jan 07 18:28:03 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,4315
Sun Jan 07 18:28:12 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,3730
Sun Jan 07 18:28:15 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,4
Sun Jan 07 18:28:15 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,11915
Sun Jan 07 18:28:18 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,7785
Sun Jan 07 18:28:19 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,17474
Sun Jan 07 18:28:22 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,5202
Sun Jan 07 18:28:29 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,10573
Sun Jan 07 18:28:39 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,7734
Sun Jan 07 18:28:43 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,8538
Sun Jan 07 18:28:45 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,27174
Sun Jan 07 18:28:48 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,7304
Sun Jan 07 18:28:54 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,10094
Sun Jan 07 18:28:55 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,6497
Sun Jan 07 18:28:58 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,35103
Sun Jan 07 18:29:22 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,31096
Sun Jan 07 18:29:30 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,30122
Sun Jan 07 18:29:32 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,34512
Sun Jan 07 18:29:33 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,34821
Sun Jan 07 18:29:34 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,2
Sun Jan 07 18:29:36 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,405
Sun Jan 07 18:29:36 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,2466
Sun Jan 07 18:29:37 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,3690
Sun Jan 07 18:29:39 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,3417
Sun Jan 07 18:29:44 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,3775
Sun Jan 07 18:29:44 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,6692
Sun Jan 07 18:29:45 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,1164
Sun Jan 07 18:29:48 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,10873
Sun Jan 07 18:29:52 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,2822
Sun Jan 07 18:29:57 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,4037
Sun Jan 07 18:30:02 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,4
Sun Jan 07 18:30:15 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,18733
Sun Jan 07 18:30:15 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,17819
Sun Jan 07 18:30:21 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,16415
Sun Jan 07 18:30:26 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,27203
Sun Jan 07 18:30:31 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,33400
Sun Jan 07 18:30:32 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,16129
Sun Jan 07 18:30:41 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,4371
Sun Jan 07 18:30:43 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,5
Sun Jan 07 18:31:01 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,36378
Sun Jan 07 18:31:08 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,35258
Sun Jan 07 18:31:08 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,35915
Sun Jan 07 18:31:10 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,26248
Sun Jan 07 18:31:10 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,28324
Sun Jan 07 18:31:17 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,7550
Sun Jan 07 18:31:23 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,5132
Sun Jan 07 18:31:30 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,18271
Sun Jan 07 18:31:32 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,8430
Sun Jan 07 18:31:34 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,3
Sun Jan 07 18:31:37 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,13126
Sun Jan 07 18:31:40 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,13815
Sun Jan 07 18:31:41 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,10261
Sun Jan 07 18:31:47 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,11004
Sun Jan 07 18:31:52 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,5422
Sun Jan 07 18:31:52 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,3
