Timestamp,SourceNode,DestinationNode,PreviousHop,IdMessage,HopNumber,GeneratedDate
18:21:24,09:0B:A1:39:54:D8,20:0D:35:60:42:75,0C:C6:FD:1E:63:2B,2,1,Sun Jan 07 18:16:24 GMT+01:00 2024
18:21:24,09:0B:A1:39:54:D8,20:0D:35:60:42:75,0C:C6:FD:1E:63:2B,2,2,Sun Jan 07 18:16:51 GMT+01:00 2024
18:21:24,09:0B:A1:39:54:D8,20:0D:35:60:42:75,0C:C6:FD:1E:63:2B,2,3,Sat Jan 06 21:50:40 GMT+01:00 2024
18:21:25,09:0B:A1:39:54:D8,20:0D:35:60:42:75,0C:C6:FD:1E:63:2B,2,2,Sun Jan 07 18:14:25 GMT+01:00 2024
18:21:32,09:0B:A1:39:54:D8,20:0D:35:60:42:75,F4:60:E2:DB:73:29,2,3,Sun Jan 07 18:16:51 GMT+01:00 2024
18:21:32,09:0B:A1:39:54:D8,20:0D:35:60:42:75,F4:60:E2:DB:73:29,2,2,Sun Jan 07 18:16:24 GMT+01:00 2024
18:21:32,09:0B:A1:39:54:D8,20:0D:35:60:42:75,F4:60:E2:DB:73:29,2,4,Sat Jan 06 21:50:40 GMT+01:00 2024
18:21:32,09:0B:A1:39:54:D8,20:0D:35:60:42:75,F4:60:E2:DB:73:29,2,1,Sun Jan 07 18:14:25 GMT+01:00 2024
18:22:17,09:0B:A1:39:54:D8,20:0D:35:60:42:75,04:D1:3A:60:45:AB,2,1,Sun Jan 07 18:19:59 GMT+01:00 2024
18:31:30,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,26869696000,1,Sun Jan 07 18:30:26 GMT+01:00 2024
18:31:30,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,26869696001,1,Sun Jan 07 18:30:36 GMT+01:00 2024
18:32:15,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,529667401,1,Sun Jan 07 18:30:44 GMT+01:00 2024
18:32:15,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,529667406,1,Sun Jan 07 18:31:34 GMT+01:00 2024
