Timestamp,SourceNode,ContactedNode,ContactLength
Sun Jan 07 18:29:25 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,16061
Sun Jan 07 18:29:26 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,7036
Sun Jan 07 18:29:27 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,7440
Sun Jan 07 18:29:30 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,2270
Sun Jan 07 18:29:36 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,5146
Sun Jan 07 18:29:37 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,5996
Sun Jan 07 18:30:01 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,14483
Sun Jan 07 18:30:06 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,11203
Sun Jan 07 18:30:11 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,1786
Sun Jan 07 18:30:31 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,21939
Sun Jan 07 18:30:32 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,7147
Sun Jan 07 18:30:36 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,1972
Sun Jan 07 18:30:51 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,178
Sun Jan 07 18:31:02 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,9870
Sun Jan 07 18:31:07 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,11673
Sun Jan 07 18:31:12 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,2544
Sun Jan 07 18:31:27 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,5184
Sun Jan 07 18:31:34 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,2759
Sun Jan 07 18:31:38 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,2012
Sun Jan 07 18:31:48 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,2168
Sun Jan 07 18:31:49 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,3384
Sun Jan 07 18:31:57 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,3118
Sun Jan 07 18:32:17 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,1140
Sun Jan 07 18:32:22 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,2398
Sun Jan 07 18:32:30 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,628
Sun Jan 07 18:32:35 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,5540
Sun Jan 07 18:32:39 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,3055
Sun Jan 07 18:33:04 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,2006
Sun Jan 07 18:33:26 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,21007
Sun Jan 07 18:33:29 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,16539
Sun Jan 07 18:33:30 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,8099
Sun Jan 07 18:33:35 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,1422
Sun Jan 07 18:33:37 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,393
Sun Jan 07 18:33:48 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,5227
Sun Jan 07 18:34:06 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,1016
Sun Jan 07 18:34:07 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,1807
Sun Jan 07 18:34:13 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,954
Sun Jan 07 18:34:22 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,2531
Sun Jan 07 18:34:45 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,1921
Sun Jan 07 18:34:55 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,2204
Sun Jan 07 18:35:01 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,5104
Sun Jan 07 18:35:10 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,4439
Sun Jan 07 18:35:13 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,1069
Sun Jan 07 18:35:16 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,2376
Sun Jan 07 18:35:24 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,5102
Sun Jan 07 18:35:42 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,2009
Sun Jan 07 18:36:07 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,4840
Sun Jan 07 18:36:29 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,433
Sun Jan 07 18:36:44 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,5198
Sun Jan 07 18:36:45 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,5293
Sun Jan 07 18:36:57 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,667
Sun Jan 07 18:37:03 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,5183
