Timestamp,SourceNode,ContactedNode,ContactLength
Mon Jan 08 05:45:42 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,8
Mon Jan 08 05:45:53 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,6
Mon Jan 08 05:45:56 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,30571
Mon Jan 08 05:45:59 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,30693
Mon Jan 08 05:46:02 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,3507
Mon Jan 08 05:46:07 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,17464
Mon Jan 08 05:46:08 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,11282
Mon Jan 08 05:46:09 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,24108
Mon Jan 08 05:46:10 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,1877
Mon Jan 08 05:46:18 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,48685
Mon Jan 08 05:46:20 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,5570
Mon Jan 08 05:46:21 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,5
Mon Jan 08 05:46:24 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,1362
Mon Jan 08 05:46:25 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,722
Mon Jan 08 05:46:26 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,11665
Mon Jan 08 05:46:28 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,2980
Mon Jan 08 05:46:32 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,6650
Mon Jan 08 05:46:36 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,9022
Mon Jan 08 05:46:41 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,12495
Mon Jan 08 05:46:44 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,14819
Mon Jan 08 05:46:44 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,8392
Mon Jan 08 05:46:47 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,8085
Mon Jan 08 05:46:51 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,11628
Mon Jan 08 05:46:57 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,12919
Mon Jan 08 05:47:08 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,4
Mon Jan 08 05:47:08 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,20479
Mon Jan 08 05:47:08 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,23638
Mon Jan 08 05:47:11 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,4902
Mon Jan 08 05:47:27 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,9670
Mon Jan 08 05:47:29 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,16783
Mon Jan 08 05:47:30 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,2165
Mon Jan 08 05:47:31 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,32662
Mon Jan 08 05:47:36 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,6293
Mon Jan 08 05:47:41 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,7256
Mon Jan 08 05:47:47 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,4545
Mon Jan 08 05:47:49 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,65032
Mon Jan 08 05:47:53 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,8478
Mon Jan 08 05:47:55 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,21738
