Timestamp,SourceNode,ContactedNode
Mon Jan 08 05:50:19 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 05:50:23 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:50:47 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:51:02 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 05:51:14 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:51:18 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:51:32 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:51:37 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 05:51:39 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:51:46 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:51:57 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:52:04 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:52:09 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:52:14 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 05:52:14 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:52:20 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:52:49 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 05:52:53 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:53:07 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 05:53:16 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
