Timestamp,SourceNode,DestinationNode,PreviousHop,IdMessage,HopNumber,GeneratedDate
19:04:09,09:0B:A1:39:54:D8,20:0D:35:60:42:75,04:D1:3A:60:45:AB,2,2,Fri Jan 05 18:44:13 GMT+01:00 2024
19:04:09,09:0B:A1:39:54:D8,20:0D:35:60:42:75,04:D1:3A:60:45:AB,2,1,Fri Jan 05 18:39:19 GMT+01:00 2024
19:04:09,09:0B:A1:39:54:D8,20:0D:35:60:42:75,04:D1:3A:60:45:AB,2,2,Fri Jan 05 19:01:57 GMT+01:00 2024
19:04:09,09:0B:A1:39:54:D8,20:0D:35:60:42:75,04:D1:3A:60:45:AB,2,2,Fri Jan 05 18:39:24 GMT+01:00 2024
19:10:47,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,1404878960,2,Fri Jan 05 19:10:05 GMT+01:00 2024
19:10:47,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,3541193700,1,Fri Jan 05 19:10:11 GMT+01:00 2024
19:10:47,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,3541193701,1,Fri Jan 05 19:10:41 GMT+01:00 2024
19:12:03,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,1404878962,1,Fri Jan 05 19:11:05 GMT+01:00 2024
19:12:03,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,0C:C6:FD:1E:63:2B,3541193702,2,Fri Jan 05 19:11:11 GMT+01:00 2024
19:12:03,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,529667401,3,Fri Jan 05 19:10:40 GMT+01:00 2024
19:12:03,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,529667400,3,Fri Jan 05 19:10:10 GMT+01:00 2024
19:12:03,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,0C:C6:FD:1E:63:2B,26915409880,1,Fri Jan 05 19:10:37 GMT+01:00 2024
19:12:03,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,1404878963,1,Fri Jan 05 19:11:35 GMT+01:00 2024
19:12:03,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,0C:C6:FD:1E:63:2B,1404878961,1,Fri Jan 05 19:10:35 GMT+01:00 2024
19:12:18,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,529667400,1,Fri Jan 05 19:10:10 GMT+01:00 2024
19:12:18,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,529667401,1,Fri Jan 05 19:10:40 GMT+01:00 2024
19:12:28,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,20:34:FB:ED:94:5D,1404878962,1,Fri Jan 05 19:11:05 GMT+01:00 2024
19:12:28,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,529667400,2,Fri Jan 05 19:10:10 GMT+01:00 2024
19:12:28,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,3541193702,1,Fri Jan 05 19:11:11 GMT+01:00 2024
19:12:28,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,529667401,2,Fri Jan 05 19:10:40 GMT+01:00 2024
19:12:28,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,26915409880,2,Fri Jan 05 19:10:37 GMT+01:00 2024
19:12:28,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,1404878961,2,Fri Jan 05 19:10:35 GMT+01:00 2024
19:23:13,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,20:34:FB:ED:94:5D,14048789614,1,Fri Jan 05 19:17:05 GMT+01:00 2024
19:23:13,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,3541193708,1,Fri Jan 05 19:14:11 GMT+01:00 2024
19:23:13,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,3541193705,1,Fri Jan 05 19:12:41 GMT+01:00 2024
19:23:13,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,3541193706,1,Fri Jan 05 19:13:11 GMT+01:00 2024
19:23:13,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,5296674010,2,Fri Jan 05 19:15:10 GMT+01:00 2024
19:23:13,04:D1:3A:60:45:AB,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,529667406,2,Fri Jan 05 19:13:10 GMT+01:00 2024
19:23:13,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,35411937014,1,Fri Jan 05 19:17:11 GMT+01:00 2024
19:23:13,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,20:34:FB:ED:94:5D,529667408,1,Fri Jan 05 19:14:10 GMT+01:00 2024
19:23:13,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,20:34:FB:ED:94:5D,5296674012,1,Fri Jan 05 19:16:10 GMT+01:00 2024
19:23:13,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,35411937024,1,Fri Jan 05 19:22:11 GMT+01:00 2024
19:23:13,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,14048789611,2,Fri Jan 05 19:15:35 GMT+01:00 2024
19:23:13,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,14048789610,2,Fri Jan 05 19:15:05 GMT+01:00 2024
19:23:13,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,35411937018,1,Fri Jan 05 19:19:11 GMT+01:00 2024
19:23:13,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,5296674017,2,Fri Jan 05 19:18:40 GMT+01:00 2024
19:23:13,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,20:34:FB:ED:94:5D,14048789612,1,Fri Jan 05 19:16:05 GMT+01:00 2024
19:23:13,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,20:34:FB:ED:94:5D,529667404,1,Fri Jan 05 19:12:10 GMT+01:00 2024
19:23:13,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,3541193707,1,Fri Jan 05 19:13:41 GMT+01:00 2024
19:23:13,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,20:34:FB:ED:94:5D,529667405,1,Fri Jan 05 19:12:40 GMT+01:00 2024
19:23:13,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,35411937017,1,Fri Jan 05 19:18:41 GMT+01:00 2024
19:23:13,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D,1404878969,3,Fri Jan 05 19:14:35 GMT+01:00 2024
