Timestamp,SourceNode,ContactedNode,ContactLength
Mon Jan 08 05:44:14 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,2054
Mon Jan 08 05:44:17 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,2022
Mon Jan 08 05:44:21 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,527
Mon Jan 08 05:44:27 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,1229
Mon Jan 08 05:44:30 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,1542
Mon Jan 08 05:44:33 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,2863
Mon Jan 08 05:44:38 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,3027
Mon Jan 08 05:44:42 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,879
Mon Jan 08 05:44:42 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,258
Mon Jan 08 05:44:45 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,1902
Mon Jan 08 05:44:49 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,5004
Mon Jan 08 05:45:09 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,21205
Mon Jan 08 05:45:10 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,9741
Mon Jan 08 05:45:25 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,11379
Mon Jan 08 05:45:32 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,5205
Mon Jan 08 05:45:36 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,2042
Mon Jan 08 05:45:47 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,11356
Mon Jan 08 05:45:51 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,12836
Mon Jan 08 05:45:54 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,15232
Mon Jan 08 05:45:56 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,4010
Mon Jan 08 05:46:01 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,8947
Mon Jan 08 05:46:16 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,2572
Mon Jan 08 05:46:25 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,5354
Mon Jan 08 05:46:32 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,5195
Mon Jan 08 05:46:45 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,4134
Mon Jan 08 05:46:45 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,3674
Mon Jan 08 05:46:55 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,6544
Mon Jan 08 05:47:06 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,3369
Mon Jan 08 05:47:14 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,2037
Mon Jan 08 05:47:29 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,2947
Mon Jan 08 05:47:36 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,607
Mon Jan 08 05:47:41 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,5519
Mon Jan 08 05:47:48 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,1600
Mon Jan 08 05:47:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,1933
Mon Jan 08 05:48:14 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,5452
Mon Jan 08 05:48:15 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,560
Mon Jan 08 05:48:18 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,1633
Mon Jan 08 05:48:23 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,5587
Mon Jan 08 05:48:30 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,2865
Mon Jan 08 05:48:50 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,756
Mon Jan 08 05:48:59 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,2905
Mon Jan 08 05:49:11 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,2216
Mon Jan 08 05:49:33 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,18527
Mon Jan 08 05:49:35 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,18502
Mon Jan 08 05:49:40 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,1423
Mon Jan 08 05:49:48 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,4331
Mon Jan 08 05:50:38 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,986
Mon Jan 08 05:50:56 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,5200
Mon Jan 08 05:51:00 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,2972
Mon Jan 08 05:51:25 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,1231
Mon Jan 08 05:51:54 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,5199
Mon Jan 08 05:51:58 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,1774
Mon Jan 08 05:52:33 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,28022
Mon Jan 08 05:52:40 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,198
Mon Jan 08 05:53:09 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,20007
Mon Jan 08 05:53:39 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,1870
Mon Jan 08 05:53:44 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,1723
Mon Jan 08 05:54:26 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,1378
Mon Jan 08 05:54:28 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,2176
Mon Jan 08 05:54:47 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,740
Mon Jan 08 05:55:03 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,2651
Mon Jan 08 05:55:36 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,9217
Mon Jan 08 05:55:50 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,926
Mon Jan 08 05:56:28 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,5198
Mon Jan 08 05:56:35 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,5196
Mon Jan 08 05:56:38 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,1553
Mon Jan 08 05:57:09 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,2302
Mon Jan 08 05:57:22 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,2221
Mon Jan 08 05:57:30 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,3504
Mon Jan 08 05:57:41 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,5202
Mon Jan 08 05:57:44 GMT+01:00 2024,0C:C6:FD:1E:63:2B,20:34:FB:ED:94:5D,830
Mon Jan 08 05:57:48 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,2365
Mon Jan 08 05:57:54 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,2847
Mon Jan 08 05:58:16 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,22013
Mon Jan 08 05:58:22 GMT+01:00 2024,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,4071
Mon Jan 08 05:58:33 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,3582
Mon Jan 08 05:59:06 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,20765
Mon Jan 08 05:59:11 GMT+01:00 2024,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,18417
