Timestamp,SourceNode,DestinationNode,PreviousHop,IdMessage,GeneratedDate
18:20:35,09:0B:A1:39:54:D8,20:0D:35:60:42:75, 0C:C6:FD:1E:63:2B, 2, Sun Jan 07 18:14:25 GMT+01:00 2024
18:21:02,09:0B:A1:39:54:D8,20:0D:35:60:42:75, F4:CB:52:73:DD:23, 2, Sun Jan 07 18:16:51 GMT+01:00 2024
18:21:02,09:0B:A1:39:54:D8,20:0D:35:60:42:75, F4:CB:52:73:DD:23, 2, Sun Jan 07 18:16:24 GMT+01:00 2024
18:21:02,09:0B:A1:39:54:D8,20:0D:35:60:42:75, F4:CB:52:73:DD:23, 2, Sat Jan 06 21:50:40 GMT+01:00 2024
18:21:02,09:0B:A1:39:54:D8,20:0D:35:60:42:75, F4:CB:52:73:DD:23, 2, Sun Jan 07 18:14:25 GMT+01:00 2024
18:31:00,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B, F4:CB:52:73:DD:23, 26869696000, Sun Jan 07 18:30:26 GMT+01:00 2024
18:31:00,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B, F4:CB:52:73:DD:23, 26869696001, Sun Jan 07 18:30:36 GMT+01:00 2024
18:31:33,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B, 04:D1:3A:60:45:AB, 26869696000, Sun Jan 07 18:30:26 GMT+01:00 2024
18:31:33,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D, 04:D1:3A:60:45:AB, 26915409881, Sun Jan 07 18:31:08 GMT+01:00 2024
18:31:33,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB, 04:D1:3A:60:45:AB, 26869696003, Sun Jan 07 18:30:56 GMT+01:00 2024
18:31:33,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23, 04:D1:3A:60:45:AB, 26869696002, Sun Jan 07 18:30:46 GMT+01:00 2024
18:31:33,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23, 04:D1:3A:60:45:AB, 26869696004, Sun Jan 07 18:31:06 GMT+01:00 2024
18:31:33,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB, 04:D1:3A:60:45:AB, 26869696005, Sun Jan 07 18:31:16 GMT+01:00 2024
18:31:33,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B, 04:D1:3A:60:45:AB, 26869696001, Sun Jan 07 18:30:36 GMT+01:00 2024
18:31:33,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29, 04:D1:3A:60:45:AB, 26915409880, Sun Jan 07 18:30:58 GMT+01:00 2024
18:31:52,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29, F4:CB:52:73:DD:23, 529667401, Sun Jan 07 18:30:44 GMT+01:00 2024
18:31:52,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B, F4:CB:52:73:DD:23, 26869696006, Sun Jan 07 18:31:26 GMT+01:00 2024
18:31:52,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23, F4:CB:52:73:DD:23, 529667400, Sun Jan 07 18:30:34 GMT+01:00 2024
18:31:52,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB, F4:CB:52:73:DD:23, 26869696003, Sun Jan 07 18:30:56 GMT+01:00 2024
18:31:52,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23, F4:CB:52:73:DD:23, 26869696002, Sun Jan 07 18:30:46 GMT+01:00 2024
18:31:52,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23, F4:CB:52:73:DD:23, 529667404, Sun Jan 07 18:31:14 GMT+01:00 2024
18:31:52,04:D1:3A:60:45:AB,0C:C6:FD:1E:63:2B, F4:CB:52:73:DD:23, 529667402, Sun Jan 07 18:30:54 GMT+01:00 2024
18:31:52,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29, F4:CB:52:73:DD:23, 529667403, Sun Jan 07 18:31:04 GMT+01:00 2024
18:31:52,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23, F4:CB:52:73:DD:23, 26869696004, Sun Jan 07 18:31:06 GMT+01:00 2024
18:31:52,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB, F4:CB:52:73:DD:23, 26869696005, Sun Jan 07 18:31:16 GMT+01:00 2024
18:32:01,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B, 04:D1:3A:60:45:AB, 26869696006, Sun Jan 07 18:31:26 GMT+01:00 2024
18:32:01,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B, 04:D1:3A:60:45:AB, 26869696007, Sun Jan 07 18:31:36 GMT+01:00 2024
18:32:18,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB, 04:D1:3A:60:45:AB, 268696960010, Sun Jan 07 18:32:06 GMT+01:00 2024
18:32:18,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23, 04:D1:3A:60:45:AB, 26869696008, Sun Jan 07 18:31:46 GMT+01:00 2024
