Timestamp,SourceNode,DestinationNode,ConnectedNode,IdMessage,HopNumber,Latency,GeneratedDate
18:31:00,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,26915409880,0,2412,Sun Jan 07 18:30:58 GMT+01:00 2024
18:31:33,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,529667401,0,49158,Sun Jan 07 18:30:44 GMT+01:00 2024
18:31:33,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,529667403,0,29233,Sun Jan 07 18:31:04 GMT+01:00 2024
18:32:01,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,529667406,0,26620,Sun Jan 07 18:31:34 GMT+01:00 2024
18:32:18,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,26915409887,1,10585,Sun Jan 07 18:32:08 GMT+01:00 2024
18:32:22,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,529667406,1,48036,Sun Jan 07 18:31:34 GMT+01:00 2024
18:32:22,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,26915409887,0,14303,Sun Jan 07 18:32:08 GMT+01:00 2024
18:32:59,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,269154098812,0,1073,Sun Jan 07 18:32:58 GMT+01:00 2024
18:34:13,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,269154098819,0,5272,Sun Jan 07 18:34:08 GMT+01:00 2024
18:34:14,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,5296674020,1,19322,Sun Jan 07 18:33:54 GMT+01:00 2024
18:34:14,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,5296674012,1,99518,Sun Jan 07 18:32:34 GMT+01:00 2024
18:34:15,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,269154098819,1,6743,Sun Jan 07 18:34:08 GMT+01:00 2024
18:34:15,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,5296674021,0,10400,Sun Jan 07 18:34:04 GMT+01:00 2024
18:34:15,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,5296674020,0,20483,Sun Jan 07 18:33:54 GMT+01:00 2024
18:34:15,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,5296674012,0,100693,Sun Jan 07 18:32:34 GMT+01:00 2024
18:34:51,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,269154098824,1,-6885,Sun Jan 07 18:34:58 GMT+01:00 2024
18:34:51,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,5296674023,0,26765,Sun Jan 07 18:34:24 GMT+01:00 2024
18:35:53,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,269154098830,0,-5281,Sun Jan 07 18:35:58 GMT+01:00 2024
18:35:53,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,269154098826,0,34781,Sun Jan 07 18:35:18 GMT+01:00 2024
18:35:53,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,269154098831,0,-15274,Sun Jan 07 18:36:08 GMT+01:00 2024
