Timestamp,SourceNode,ContactedNode,ContactLength
Sun Jan 07 18:20:21 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,3004
Sun Jan 07 18:20:22 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,816
Sun Jan 07 18:20:29 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,5196
Sun Jan 07 18:20:35 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,3774
Sun Jan 07 18:20:35 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,20487
Sun Jan 07 18:20:40 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,4675
Sun Jan 07 18:20:50 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,1
Sun Jan 07 18:20:50 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,1073
Sun Jan 07 18:20:58 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,5514
Sun Jan 07 18:20:58 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,14916
Sun Jan 07 18:21:02 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,11657
Sun Jan 07 18:21:08 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,4920
Sun Jan 07 18:21:09 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,6290
Sun Jan 07 18:21:18 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,2
Sun Jan 07 18:21:39 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,28007
Sun Jan 07 18:21:39 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,26622
Sun Jan 07 18:21:48 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,29682
Sun Jan 07 18:21:53 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,6044
Sun Jan 07 18:22:03 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,15906
Sun Jan 07 18:22:18 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,1805
Sun Jan 07 18:22:23 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,903
Sun Jan 07 18:22:28 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,4975
Sun Jan 07 18:22:33 GMT+01:00 2024,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,6531
Sun Jan 07 18:22:40 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,5718
Sun Jan 07 18:22:43 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,2062
Sun Jan 07 18:22:44 GMT+01:00 2024,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,10447
Sun Jan 07 18:22:51 GMT+01:00 2024,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,5591
Sun Jan 07 18:22:54 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,5568
Sun Jan 07 18:23:02 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,4343
Sun Jan 07 18:23:10 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,3135
