Timestamp,SourceNode,ContactedNode
Mon Jan 08 05:44:10 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B
Mon Jan 08 05:44:13 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B
Mon Jan 08 05:44:20 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B
Mon Jan 08 05:44:22 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D
Mon Jan 08 05:44:23 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B
Mon Jan 08 05:44:29 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D
Mon Jan 08 05:44:35 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B
Mon Jan 08 05:44:39 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B
Mon Jan 08 05:44:40 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B
Mon Jan 08 05:44:43 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B
Mon Jan 08 05:45:25 GMT+01:00 2024,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB
Mon Jan 08 05:45:29 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23
Mon Jan 08 05:45:32 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B
Mon Jan 08 05:45:32 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D
Mon Jan 08 05:45:37 GMT+01:00 2024,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB
Mon Jan 08 05:45:48 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23
Mon Jan 08 05:46:00 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B
