Timestamp,SourceNode,ContactedNode,ContactLength
Mon Jan 08 05:44:12 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,2197
Mon Jan 08 05:44:15 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,1826
Mon Jan 08 05:44:20 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,271
Mon Jan 08 05:44:26 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,2876
Mon Jan 08 05:44:35 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,107
Mon Jan 08 05:44:39 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,147
Mon Jan 08 05:44:43 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,2993
Mon Jan 08 05:44:45 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,1294
Mon Jan 08 05:44:48 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,18885
Mon Jan 08 05:45:32 GMT+01:00 2024,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,6866
Mon Jan 08 05:45:48 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,19095
Mon Jan 08 05:45:48 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,15763
Mon Jan 08 05:45:55 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,7018
Mon Jan 08 05:45:56 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,5
Mon Jan 08 05:46:02 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,2528
Mon Jan 08 05:46:05 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,1770
Mon Jan 08 05:46:11 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,10187
Mon Jan 08 05:46:11 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,38281
Mon Jan 08 05:46:15 GMT+01:00 2024,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,38550
Mon Jan 08 05:46:27 GMT+01:00 2024,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,7669
Mon Jan 08 05:46:31 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,23755
Mon Jan 08 05:46:38 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,3946
Mon Jan 08 05:46:46 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,4889
Mon Jan 08 05:47:00 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,20941
Mon Jan 08 05:47:05 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,13145
Mon Jan 08 05:47:23 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,5520
Mon Jan 08 05:47:28 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,22541
Mon Jan 08 05:47:32 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,11229
Mon Jan 08 05:47:41 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,4
Mon Jan 08 05:47:41 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,11925
Mon Jan 08 05:47:42 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,8874
Mon Jan 08 05:47:42 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,1058
Mon Jan 08 05:47:42 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,9366
Mon Jan 08 05:47:58 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,4
Mon Jan 08 05:48:12 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,928
Mon Jan 08 05:48:12 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,28953
Mon Jan 08 05:48:30 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,10255
Mon Jan 08 05:48:37 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,50254
Mon Jan 08 05:48:46 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,3570
Mon Jan 08 05:48:48 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,735
Mon Jan 08 05:48:51 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,2420
Mon Jan 08 05:48:52 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,740
Mon Jan 08 05:49:00 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,5606
Mon Jan 08 05:49:29 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,6684
Mon Jan 08 05:53:33 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,7267
Mon Jan 08 05:53:37 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,217553
Mon Jan 08 05:53:52 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,4527
Mon Jan 08 05:53:59 GMT+01:00 2024,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,411174
Mon Jan 08 05:54:31 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,49375
Mon Jan 08 05:55:09 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,9999
Mon Jan 08 05:55:14 GMT+01:00 2024,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,3
Mon Jan 08 05:55:22 GMT+01:00 2024,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,8832
Mon Jan 08 05:55:28 GMT+01:00 2024,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,3293
Mon Jan 08 05:55:39 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,2
Mon Jan 08 05:55:39 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,6121
Mon Jan 08 05:55:50 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,19193
Mon Jan 08 05:57:00 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,1795
Mon Jan 08 05:57:03 GMT+01:00 2024,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,7053
Mon Jan 08 05:57:25 GMT+01:00 2024,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,2378
Mon Jan 08 05:57:42 GMT+01:00 2024,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,13251
Mon Jan 08 05:59:45 GMT+01:00 2024,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,36022
Mon Jan 08 05:59:50 GMT+01:00 2024,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,25552
Mon Jan 08 05:59:54 GMT+01:00 2024,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,1382
Mon Jan 08 06:00:12 GMT+01:00 2024,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,909
Mon Jan 08 06:00:48 GMT+01:00 2024,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,4882
