Timestamp,SourceNode,DestinationNode,MessageID
05:45:07,F4:60:E2:DB:73:29,F4:60:E2:DB:73:29,26869696000
05:46:07,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,26869696001
05:47:07,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,26869696002
05:48:07,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,26869696003
05:49:07,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,26869696004
05:50:07,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,26869696005
05:51:07,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,26869696006
05:52:07,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,26869696007
05:53:07,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,26869696008
05:54:07,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,26869696009
05:55:07,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,268696960010
05:56:07,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,268696960011
05:57:07,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,268696960012
05:58:08,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,268696960013
05:59:08,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,268696960014
06:00:08,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,268696960015
06:01:08,F4:60:E2:DB:73:29,20:34:FB:ED:94:5D,268696960016
