Timestamp,SourceNode,ContactedNode
Mon Jan 08 06:32:43 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 06:32:45 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
Mon Jan 08 06:32:48 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 06:32:51 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
Mon Jan 08 06:32:52 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 06:33:17 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
Mon Jan 08 06:33:19 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
Mon Jan 08 06:33:20 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 06:33:22 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
Mon Jan 08 06:33:26 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 06:33:26 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
Mon Jan 08 06:33:29 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 06:33:33 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
Mon Jan 08 06:33:39 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 06:33:39 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 06:33:42 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
Mon Jan 08 06:33:53 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 06:33:57 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 06:33:59 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
Mon Jan 08 06:34:00 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
Mon Jan 08 06:34:03 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
Mon Jan 08 06:34:08 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
Mon Jan 08 06:34:08 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 06:34:13 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
