Timestamp,SourceNode,DestinationNode,PreviousHop,IdMessage,HopNumber,GeneratedDate
19:02:49,09:0B:A1:39:54:D8,20:0D:35:60:42:75,F4:CB:52:73:DD:23,2,1,Fri Jan 05 18:44:13 GMT+01:00 2024
19:02:49,09:0B:A1:39:54:D8,20:0D:35:60:42:75,F4:CB:52:73:DD:23,2,3,Fri Jan 05 18:39:24 GMT+01:00 2024
19:02:49,09:0B:A1:39:54:D8,20:0D:35:60:42:75,F4:CB:52:73:DD:23,2,2,Fri Jan 05 18:39:19 GMT+01:00 2024
19:05:14,09:0B:A1:39:54:D8,20:0D:35:60:42:75,F4:60:E2:DB:73:29,2,1,Fri Jan 05 18:52:54 GMT+01:00 2024
19:10:29,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,1404878960,1,Fri Jan 05 19:10:05 GMT+01:00 2024
19:10:54,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,26869696000,1,Fri Jan 05 19:10:09 GMT+01:00 2024
19:11:20,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,529667400,1,Fri Jan 05 19:10:10 GMT+01:00 2024
19:11:20,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,529667401,1,Fri Jan 05 19:10:40 GMT+01:00 2024
19:11:39,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,0C:C6:FD:1E:63:2B,26915409880,1,Fri Jan 05 19:10:37 GMT+01:00 2024
19:11:39,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,0C:C6:FD:1E:63:2B,1404878961,1,Fri Jan 05 19:10:35 GMT+01:00 2024
19:12:09,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,529667403,1,Fri Jan 05 19:11:40 GMT+01:00 2024
19:12:09,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,529667402,1,Fri Jan 05 19:11:10 GMT+01:00 2024
19:12:26,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,26869696003,2,Fri Jan 05 19:11:39 GMT+01:00 2024
19:12:26,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,26869696002,2,Fri Jan 05 19:11:09 GMT+01:00 2024
19:12:26,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,1404878964,1,Fri Jan 05 19:12:05 GMT+01:00 2024
19:12:35,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,26869696002,1,Fri Jan 05 19:11:09 GMT+01:00 2024
19:13:07,0C:C6:FD:1E:63:2B,F4:60:E2:DB:73:29,0C:C6:FD:1E:63:2B,1404878965,1,Fri Jan 05 19:12:35 GMT+01:00 2024
19:14:17,04:D1:3A:60:45:AB,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,529667406,1,Fri Jan 05 19:13:10 GMT+01:00 2024
19:14:17,04:D1:3A:60:45:AB,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,529667407,1,Fri Jan 05 19:13:40 GMT+01:00 2024
19:14:17,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,1404878967,2,Fri Jan 05 19:13:35 GMT+01:00 2024
19:14:38,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,1404878968,1,Fri Jan 05 19:14:05 GMT+01:00 2024
19:16:05,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,1404878969,2,Fri Jan 05 19:14:35 GMT+01:00 2024
19:16:05,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,5296674010,1,Fri Jan 05 19:15:10 GMT+01:00 2024
19:16:05,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,04:D1:3A:60:45:AB,14048789610,1,Fri Jan 05 19:15:05 GMT+01:00 2024
19:16:05,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,5296674011,1,Fri Jan 05 19:15:40 GMT+01:00 2024
19:16:05,04:D1:3A:60:45:AB,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,529667409,1,Fri Jan 05 19:14:40 GMT+01:00 2024
19:16:51,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,5296674013,1,Fri Jan 05 19:16:40 GMT+01:00 2024
19:18:35,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,0C:C6:FD:1E:63:2B,14048789611,1,Fri Jan 05 19:15:35 GMT+01:00 2024
19:18:35,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,0C:C6:FD:1E:63:2B,14048789613,1,Fri Jan 05 19:16:35 GMT+01:00 2024
19:18:35,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,14048789616,1,Fri Jan 05 19:18:05 GMT+01:00 2024
19:19:49,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,5296674019,1,Fri Jan 05 19:19:40 GMT+01:00 2024
19:19:49,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,5296674017,1,Fri Jan 05 19:18:40 GMT+01:00 2024
19:19:49,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,5296674016,1,Fri Jan 05 19:18:10 GMT+01:00 2024
19:19:49,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,5296674015,1,Fri Jan 05 19:17:40 GMT+01:00 2024
19:23:17,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,F4:CB:52:73:DD:23,14048789623,1,Fri Jan 05 19:21:36 GMT+01:00 2024
19:23:17,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,269154098824,1,Fri Jan 05 19:22:38 GMT+01:00 2024
19:23:17,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098821,1,Fri Jan 05 19:21:08 GMT+01:00 2024
19:23:18,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,14048789624,2,Fri Jan 05 19:22:06 GMT+01:00 2024
19:23:18,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,26915409886,1,Fri Jan 05 19:13:37 GMT+01:00 2024
19:23:18,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,26915409883,1,Fri Jan 05 19:12:07 GMT+01:00 2024
19:23:18,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,269154098826,1,Fri Jan 05 19:23:38 GMT+01:00 2024
19:23:18,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,26915409884,1,Fri Jan 05 19:12:37 GMT+01:00 2024
19:23:18,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098822,1,Fri Jan 05 19:21:38 GMT+01:00 2024
19:23:18,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098820,1,Fri Jan 05 19:20:38 GMT+01:00 2024
19:23:18,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,269154098814,1,Fri Jan 05 19:17:37 GMT+01:00 2024
19:23:18,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,F4:CB:52:73:DD:23,14048789621,1,Fri Jan 05 19:20:36 GMT+01:00 2024
19:23:18,0C:C6:FD:1E:63:2B,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,14048789618,2,Fri Jan 05 19:19:06 GMT+01:00 2024
19:23:18,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,26915409888,1,Fri Jan 05 19:14:37 GMT+01:00 2024
19:23:18,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29,F4:CB:52:73:DD:23,26915409885,1,Fri Jan 05 19:13:07 GMT+01:00 2024
19:23:18,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,269154098813,1,Fri Jan 05 19:17:07 GMT+01:00 2024
19:23:18,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,269154098812,1,Fri Jan 05 19:16:37 GMT+01:00 2024
19:23:18,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B,F4:CB:52:73:DD:23,269154098817,1,Fri Jan 05 19:19:07 GMT+01:00 2024
19:23:18,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098819,1,Fri Jan 05 19:20:08 GMT+01:00 2024
19:23:18,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,26915409882,1,Fri Jan 05 19:11:37 GMT+01:00 2024
