Timestamp,SourceNode,ContactedNode,ContactLength
Fri Jan 05 19:02:45 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,5
Fri Jan 05 19:02:49 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,3849
Fri Jan 05 19:02:52 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,178
Fri Jan 05 19:02:52 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,10808
Fri Jan 05 19:02:53 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,5
Fri Jan 05 19:02:53 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,12016
Fri Jan 05 19:03:21 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,8
Fri Jan 05 19:03:33 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,11795
Fri Jan 05 19:03:35 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,7609
Fri Jan 05 19:03:36 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,1582
Fri Jan 05 19:03:37 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,39054
Fri Jan 05 19:03:38 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,434
Fri Jan 05 19:04:24 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,26689
Fri Jan 05 19:04:24 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,16702
Fri Jan 05 19:04:29 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,21688
Fri Jan 05 19:04:32 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,82717
Fri Jan 05 19:04:41 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,8
Fri Jan 05 19:04:47 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,11
Fri Jan 05 19:04:52 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,11406
Fri Jan 05 19:05:00 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,13184
Fri Jan 05 19:05:01 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,30448
Fri Jan 05 19:05:08 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,19626
Fri Jan 05 19:05:14 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,43902
Fri Jan 05 19:05:18 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,6255
Fri Jan 05 19:05:37 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,5871
Fri Jan 05 19:05:37 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,14630
Fri Jan 05 19:05:38 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,15499
Fri Jan 05 19:05:49 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,2
Fri Jan 05 19:05:49 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,2812
Fri Jan 05 19:05:50 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,85706
Fri Jan 05 19:06:00 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,5221
Fri Jan 05 19:06:07 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,70033
Fri Jan 05 19:06:24 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,18990
Fri Jan 05 19:06:27 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,4
Fri Jan 05 19:06:46 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,34654
Fri Jan 05 19:06:55 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,4
Fri Jan 05 19:06:59 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,37622
Fri Jan 05 19:07:00 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,8173
Fri Jan 05 19:07:10 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,13624
Fri Jan 05 19:07:24 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,27814
Fri Jan 05 19:07:26 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,5511
Fri Jan 05 19:07:27 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,1806
Fri Jan 05 19:07:29 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,36872
Fri Jan 05 19:07:36 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,6059
Fri Jan 05 19:07:36 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,96033
Fri Jan 05 19:07:38 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,1803
Fri Jan 05 19:07:46 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,4956
Fri Jan 05 19:07:54 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,20590
Fri Jan 05 19:08:05 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,7691
Fri Jan 05 19:08:06 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,8679
Fri Jan 05 19:08:13 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,6012
Fri Jan 05 19:08:17 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,4
Fri Jan 05 19:08:18 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,5836
Fri Jan 05 19:08:20 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,55507
Fri Jan 05 19:08:37 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,1979
Fri Jan 05 19:08:38 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,17405
Fri Jan 05 19:08:48 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,5
Fri Jan 05 19:08:48 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,14546
Fri Jan 05 19:08:55 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,6120
Fri Jan 05 19:09:00 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,41958
Fri Jan 05 19:09:09 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,12011
Fri Jan 05 19:09:14 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,5481
Fri Jan 05 19:09:20 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,22503
Fri Jan 05 19:09:26 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,12263
Fri Jan 05 19:09:38 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,20338
Fri Jan 05 19:09:43 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,6
Fri Jan 05 19:09:45 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,12371
Fri Jan 05 19:10:07 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,20010
Fri Jan 05 19:10:11 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,23648
Fri Jan 05 19:10:26 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,48675
Fri Jan 05 19:10:29 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,4951
Fri Jan 05 19:10:40 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:CB:52:73:DD:23,47692
Fri Jan 05 19:10:45 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,37731
Fri Jan 05 19:10:54 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,30431
Fri Jan 05 19:10:59 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,20210
Fri Jan 05 19:11:20 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,15975
Fri Jan 05 19:11:20 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,8776
Fri Jan 05 19:11:30 GMT+01:00 2024,20:34:FB:ED:94:5D,F4:60:E2:DB:73:29,9666
Fri Jan 05 19:11:39 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,19050
Fri Jan 05 19:11:43 GMT+01:00 2024,20:34:FB:ED:94:5D,0C:C6:FD:1E:63:2B,1962
Fri Jan 05 19:11:51 GMT+01:00 2024,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,13
