Timestamp,SourceNode,DestinationNode,ConnectedNode,IdMessage,HopNumber,Latency,GeneratedDate
06:38:15,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,3541193702,0,108451,Mon Jan 08 06:36:27 GMT+01:00 2024
06:38:15,20:34:FB:ED:94:5D,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,35411937012,0,58281,Mon Jan 08 06:37:17 GMT+01:00 2024
06:38:35,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098815,0,34950,Mon Jan 08 06:38:00 GMT+01:00 2024
06:38:35,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098822,0,-121,Mon Jan 08 06:38:35 GMT+01:00 2024
06:38:35,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,26915409886,0,80113,Mon Jan 08 06:37:15 GMT+01:00 2024
06:38:35,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098821,0,4912,Mon Jan 08 06:38:30 GMT+01:00 2024
06:38:35,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,26915409880,0,110249,Mon Jan 08 06:36:45 GMT+01:00 2024
06:38:35,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098813,0,45022,Mon Jan 08 06:37:50 GMT+01:00 2024
06:39:54,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,26869696005,0,192821,Mon Jan 08 06:36:41 GMT+01:00 2024
06:39:54,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,268696960016,0,137716,Mon Jan 08 06:37:36 GMT+01:00 2024
06:39:54,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,268696960013,0,152755,Mon Jan 08 06:37:21 GMT+01:00 2024
06:39:54,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,26869696009,0,172798,Mon Jan 08 06:37:01 GMT+01:00 2024
06:39:54,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,26869696000,0,218088,Mon Jan 08 06:36:16 GMT+01:00 2024
06:39:54,F4:60:E2:DB:73:29,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,26869696007,0,182826,Mon Jan 08 06:36:51 GMT+01:00 2024
06:41:21,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098850,0,25724,Mon Jan 08 06:40:56 GMT+01:00 2024
06:41:22,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098838,0,85943,Mon Jan 08 06:39:56 GMT+01:00 2024
06:41:22,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098851,0,20745,Mon Jan 08 06:41:01 GMT+01:00 2024
06:41:22,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098856,0,-4318,Mon Jan 08 06:41:26 GMT+01:00 2024
06:41:22,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098852,0,15733,Mon Jan 08 06:41:06 GMT+01:00 2024
06:41:22,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098840,0,75930,Mon Jan 08 06:40:06 GMT+01:00 2024
06:41:22,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098858,0,-14336,Mon Jan 08 06:41:36 GMT+01:00 2024
06:41:22,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098845,0,50857,Mon Jan 08 06:40:31 GMT+01:00 2024
06:41:22,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098846,0,45840,Mon Jan 08 06:40:36 GMT+01:00 2024
06:41:22,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098848,0,35809,Mon Jan 08 06:40:46 GMT+01:00 2024
06:41:22,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098826,0,146243,Mon Jan 08 06:38:55 GMT+01:00 2024
06:41:22,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098853,0,10734,Mon Jan 08 06:41:11 GMT+01:00 2024
06:41:22,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098827,0,141141,Mon Jan 08 06:39:00 GMT+01:00 2024
06:41:22,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098833,0,111049,Mon Jan 08 06:39:30 GMT+01:00 2024
06:42:03,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098859,0,21908,Mon Jan 08 06:41:41 GMT+01:00 2024
06:42:38,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098868,0,11934,Mon Jan 08 06:42:26 GMT+01:00 2024
06:42:38,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098871,0,-3105,Mon Jan 08 06:42:41 GMT+01:00 2024
06:43:11,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098876,0,4822,Mon Jan 08 06:43:06 GMT+01:00 2024
06:45:41,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098892,0,75089,Mon Jan 08 06:44:26 GMT+01:00 2024
06:45:41,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,2691540988105,0,9903,Mon Jan 08 06:45:31 GMT+01:00 2024
06:45:41,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098897,0,50024,Mon Jan 08 06:44:51 GMT+01:00 2024
06:45:41,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098893,0,70086,Mon Jan 08 06:44:31 GMT+01:00 2024
06:45:41,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098890,0,85129,Mon Jan 08 06:44:16 GMT+01:00 2024
06:45:41,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098887,0,100166,Mon Jan 08 06:44:01 GMT+01:00 2024
06:45:41,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,269154098882,0,125265,Mon Jan 08 06:43:36 GMT+01:00 2024
