Timestamp,SourceNode,ContactedNode,ContactLength
Sun Jan 07 18:21:37 GMT+01:00 2024,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,5195
Sun Jan 07 18:21:42 GMT+01:00 2024,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,8669
Sun Jan 07 18:21:54 GMT+01:00 2024,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,20422
Sun Jan 07 18:21:56 GMT+01:00 2024,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,15292
Sun Jan 07 18:21:58 GMT+01:00 2024,04:D1:3A:60:45:AB,0C:C6:FD:1E:63:2B,24166
Sun Jan 07 18:22:06 GMT+01:00 2024,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,3398
Sun Jan 07 18:22:20 GMT+01:00 2024,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,9796
Sun Jan 07 18:22:25 GMT+01:00 2024,04:D1:3A:60:45:AB,0C:C6:FD:1E:63:2B,5254
Sun Jan 07 18:22:26 GMT+01:00 2024,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,3
Sun Jan 07 18:22:26 GMT+01:00 2024,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,18074
Sun Jan 07 18:22:36 GMT+01:00 2024,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,5217
Sun Jan 07 18:22:38 GMT+01:00 2024,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,4638
Sun Jan 07 18:22:41 GMT+01:00 2024,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,4311
Sun Jan 07 18:22:46 GMT+01:00 2024,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,5019
Sun Jan 07 18:22:49 GMT+01:00 2024,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,4434
Sun Jan 07 18:22:57 GMT+01:00 2024,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,6340
Sun Jan 07 18:22:59 GMT+01:00 2024,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,8390
Sun Jan 07 18:23:23 GMT+01:00 2024,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,5549
Sun Jan 07 18:23:29 GMT+01:00 2024,04:D1:3A:60:45:AB,0C:C6:FD:1E:63:2B,6761
Sun Jan 07 18:23:30 GMT+01:00 2024,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,22785
Sun Jan 07 18:23:36 GMT+01:00 2024,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,35534
Sun Jan 07 18:23:39 GMT+01:00 2024,04:D1:3A:60:45:AB,20:34:FB:ED:94:5D,5656
Sun Jan 07 18:23:55 GMT+01:00 2024,04:D1:3A:60:45:AB,0C:C6:FD:1E:63:2B,12118
Sun Jan 07 18:24:11 GMT+01:00 2024,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,10267
Sun Jan 07 18:24:26 GMT+01:00 2024,04:D1:3A:60:45:AB,0C:C6:FD:1E:63:2B,5307
Sun Jan 07 18:24:29 GMT+01:00 2024,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,17784
Sun Jan 07 18:24:39 GMT+01:00 2024,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,35958
Sun Jan 07 18:24:47 GMT+01:00 2024,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,5140
Sun Jan 07 18:24:49 GMT+01:00 2024,04:D1:3A:60:45:AB,F4:CB:52:73:DD:23,11096
Sun Jan 07 18:24:53 GMT+01:00 2024,04:D1:3A:60:45:AB,0C:C6:FD:1E:63:2B,2256
Sun Jan 07 18:25:08 GMT+01:00 2024,04:D1:3A:60:45:AB,F4:60:E2:DB:73:29,4
